age,female_ds002424,female_HBN,female_ABCD,female_QTAB,female_PING,female_ADHD200,female_PNC,female_ABIDE-II,female_ds000119,female_ABIDE-I,female_BRAINMINT,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_ds000171,female_TOP,female_SCZ-C,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds004302,female_ds000222,female_SALD,female_IXI,female_DLBS,female_Cam-CAN,female_StrokeMRI,female_PPMI,female_UKBB,female_Tao-Wu,female_ds000245,female_OASIS3,female_NEUROCON,female_MIRIAD,female_ds004392,female_AIBL,female_ADNI,male_ds002424,male_HBN,male_ABCD,male_QTAB,male_PING,male_ADHD200,male_PNC,male_ABIDE-II,male_ds000119,male_ABIDE-I,male_BRAINMINT,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_ds000171,male_TOP,male_SCZ-C,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds004302,male_ds000222,male_SALD,male_IXI,male_DLBS,male_Cam-CAN,male_StrokeMRI,male_PPMI,male_UKBB,male_Tao-Wu,male_ds000245,male_OASIS3,male_NEUROCON,male_MIRIAD,male_ds004392,male_AIBL,male_ADNI
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.0013157894736842105,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.011315789473684211,0.011315789473684211,0.011315789473684211,0.017368421052631578,0.029210526315789475,0.031842105263157894,0.03236842105263158,0.04421052631578947,0.045263157894736845,0.04657894736842105,0.04894736842105263,0.05263157894736842,0.05421052631578947,0.05421052631578947,0.05552631578947369,0.057105263157894735,0.05868421052631579,0.05868421052631579,0.05947368421052632,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.05973684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015789473684210526,0.0015789473684210526,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.009210526315789473,0.014736842105263158,0.031578947368421054,0.03315789473684211,0.03342105263157895,0.04815789473684211,0.053421052631578946,0.05368421052631579,0.05578947368421053,0.06815789473684211,0.06842105263157895,0.06842105263157895,0.06894736842105263,0.07,0.07052631578947369,0.07052631578947369,0.0718421052631579,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158,0.07236842105263158
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.005789473684210527,0.0060526315789473685,0.0060526315789473685,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.010526315789473684,0.02394736842105263,0.025526315789473685,0.025526315789473685,0.03973684210526316,0.04078947368421053,0.042368421052631576,0.04394736842105263,0.04394736842105263,0.045526315789473686,0.045526315789473686,0.046052631578947366,0.04631578947368421,0.04815789473684211,0.04868421052631579,0.05078947368421052,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.05131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.005526315789473684,0.006842105263157895,0.018157894736842106,0.019736842105263157,0.019736842105263157,0.035526315789473684,0.04,0.04078947368421053,0.04289473684210526,0.04289473684210526,0.04394736842105263,0.04394736842105263,0.04421052631578947,0.04447368421052632,0.046052631578947366,0.046052631578947366,0.04710526315789473,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526,0.04789473684210526
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.004210526315789474,0.004210526315789474,0.004210526315789474,0.004736842105263158,0.004736842105263158,0.004736842105263158,0.005789473684210527,0.020789473684210528,0.02236842105263158,0.022894736842105263,0.03394736842105263,0.034736842105263156,0.03710526315789474,0.03736842105263158,0.03736842105263158,0.03763157894736842,0.03763157894736842,0.038421052631578946,0.038421052631578946,0.04,0.04131578947368421,0.04289473684210526,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.04342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.0036842105263157894,0.0036842105263157894,0.0036842105263157894,0.004736842105263158,0.004736842105263158,0.004736842105263158,0.004736842105263158,0.004736842105263158,0.004736842105263158,0.006578947368421052,0.017631578947368422,0.019473684210526317,0.019473684210526317,0.03368421052631579,0.03631578947368421,0.038157894736842106,0.03894736842105263,0.03894736842105263,0.04,0.04,0.04105263157894737,0.041578947368421056,0.04342105263157895,0.04342105263157895,0.04473684210526316,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845,0.045263157894736845
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0028947368421052633,0.018947368421052633,0.019736842105263157,0.019736842105263157,0.03263157894736842,0.03342105263157895,0.035,0.03657894736842105,0.03657894736842105,0.03684210526315789,0.03684210526315789,0.03684210526315789,0.03763157894736842,0.038157894736842106,0.03921052631578947,0.03973684210526316,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.04026315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.0034210526315789475,0.008947368421052631,0.017631578947368422,0.019473684210526317,0.02,0.034736842105263156,0.03763157894736842,0.03894736842105263,0.03973684210526316,0.03973684210526316,0.04,0.04,0.04026315789473684,0.041578947368421056,0.04394736842105263,0.045,0.045789473684210526,0.04684210526315789,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473,0.04710526315789473
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.014210526315789474,0.015263157894736841,0.015526315789473685,0.02736842105263158,0.028157894736842104,0.028684210526315788,0.03,0.03,0.030526315789473683,0.030526315789473683,0.030789473684210526,0.030789473684210526,0.032105263157894734,0.03289473684210526,0.03368421052631579,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.034210526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.005789473684210527,0.01631578947368421,0.017894736842105262,0.018157894736842106,0.034473684210526316,0.037894736842105266,0.038421052631578946,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03973684210526316,0.04026315789473684,0.04052631578947368,0.042105263157894736,0.04289473684210526,0.04394736842105263,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632,0.04447368421052632
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.002105263157894737,0.016842105263157894,0.018157894736842106,0.018157894736842106,0.025789473684210525,0.027105263157894736,0.02763157894736842,0.028684210526315788,0.030263157894736843,0.030263157894736843,0.030263157894736843,0.030263157894736843,0.030789473684210526,0.031842105263157894,0.03289473684210526,0.035526315789473684,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.035789473684210524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.004736842105263158,0.014473684210526316,0.015263157894736841,0.015263157894736841,0.02973684210526316,0.031315789473684214,0.031842105263157894,0.03315789473684211,0.035,0.035263157894736843,0.03631578947368421,0.03657894736842105,0.03657894736842105,0.03763157894736842,0.037894736842105266,0.038421052631578946,0.038684210526315786,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263,0.03894736842105263
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.002631578947368421,0.017894736842105262,0.018157894736842106,0.018157894736842106,0.03,0.03105263157894737,0.03236842105263158,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03342105263157895,0.034736842105263156,0.035263157894736843,0.03657894736842105,0.03684210526315789,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.03736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.002368421052631579,0.005263157894736842,0.013157894736842105,0.014210526315789474,0.014210526315789474,0.026842105263157896,0.028157894736842104,0.028157894736842104,0.03,0.03,0.03,0.030263157894736843,0.030263157894736843,0.03105263157894737,0.03342105263157895,0.03394736842105263,0.034736842105263156,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.011052631578947368,0.011578947368421053,0.011578947368421053,0.018947368421052633,0.02,0.02157894736842105,0.02394736842105263,0.02394736842105263,0.02394736842105263,0.02394736842105263,0.024210526315789474,0.025526315789473685,0.02631578947368421,0.02763157894736842,0.028684210526315788,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.029473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.002631578947368421,0.007368421052631579,0.008684210526315789,0.008684210526315789,0.02368421052631579,0.02631578947368421,0.026578947368421053,0.02736842105263158,0.02736842105263158,0.02763157894736842,0.027894736842105264,0.027894736842105264,0.02894736842105263,0.030526315789473683,0.030789473684210526,0.03263157894736842,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211,0.03315789473684211
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.012894736842105263,0.01368421052631579,0.01368421052631579,0.02,0.02131578947368421,0.02157894736842105,0.023157894736842106,0.023157894736842106,0.023157894736842106,0.023421052631578947,0.023421052631578947,0.02368421052631579,0.024736842105263158,0.025526315789473685,0.02763157894736842,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.028157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.002631578947368421,0.005526315789473684,0.0060526315789473685,0.0060526315789473685,0.016052631578947367,0.018947368421052633,0.020789473684210528,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.022894736842105263,0.024210526315789474,0.024473684210526314,0.025789473684210525,0.02605263157894737,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.007631578947368421,0.007894736842105263,0.009473684210526316,0.011052631578947368,0.011052631578947368,0.011052631578947368,0.011315789473684211,0.011315789473684211,0.011578947368421053,0.012894736842105263,0.013157894736842105,0.014210526315789474,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0018421052631578947,0.002631578947368421,0.003157894736842105,0.003157894736842105,0.016578947368421054,0.018947368421052633,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.021052631578947368,0.02236842105263158,0.02368421052631579,0.02394736842105263,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474,0.024210526315789474
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0007894736842105263,0.0010526315789473684,0.008421052631578947,0.010263157894736842,0.011315789473684211,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013947368421052632,0.015,0.015526315789473685,0.01631578947368421,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0015789473684210526,0.002368421052631579,0.002368421052631579,0.011578947368421053,0.013157894736842105,0.01368421052631579,0.014473684210526316,0.014736842105263158,0.014736842105263158,0.015263157894736841,0.015263157894736841,0.015526315789473685,0.016578947368421054,0.016578947368421054,0.019736842105263157,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684,0.02026315789473684
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.009473684210526316,0.01,0.010526315789473684,0.011315789473684211,0.011315789473684211,0.011315789473684211,0.011578947368421053,0.011578947368421053,0.012368421052631579,0.013421052631578948,0.014210526315789474,0.014473684210526316,0.014736842105263158,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.011842105263157895,0.013421052631578948,0.013947368421052632,0.015526315789473685,0.015526315789473685,0.015526315789473685,0.016052631578947367,0.016052631578947367,0.01631578947368421,0.017631578947368422,0.017894736842105262,0.019210526315789473,0.019210526315789473,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.006578947368421052,0.008157894736842105,0.008157894736842105,0.008947368421052631,0.008947368421052631,0.008947368421052631,0.008947368421052631,0.008947368421052631,0.009473684210526316,0.009736842105263158,0.01,0.011578947368421053,0.011578947368421053,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.012105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.0015789473684210526,0.005789473684210527,0.005789473684210527,0.006578947368421052,0.006842105263157895,0.016842105263157894,0.019210526315789473,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019736842105263157,0.019736842105263157,0.02,0.02131578947368421,0.02131578947368421,0.022105263157894735,0.022631578947368423,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579,0.02368421052631579
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.007368421052631579,0.01,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010789473684210526,0.010789473684210526,0.011315789473684211,0.012105263157894737,0.013421052631578948,0.014736842105263158,0.015263157894736841,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.005,0.005,0.005526315789473684,0.005526315789473684,0.015789473684210527,0.018421052631578946,0.018421052631578946,0.018947368421052633,0.018947368421052633,0.018947368421052633,0.018947368421052633,0.018947368421052633,0.02,0.020789473684210528,0.021052631578947368,0.02368421052631579,0.024473684210526314,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158,0.024736842105263158
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0002631578947368421,0.0005263157894736842,0.0005263157894736842,0.004736842105263158,0.007105263157894737,0.007631578947368421,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008421052631578947,0.008684210526315789,0.011315789473684211,0.011842105263157895,0.013157894736842105,0.014210526315789474,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.014736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.002105263157894737,0.002105263157894737,0.002368421052631579,0.002368421052631579,0.01,0.011842105263157895,0.011842105263157895,0.012368421052631579,0.012368421052631579,0.012368421052631579,0.013421052631578948,0.013421052631578948,0.013947368421052632,0.016052631578947367,0.01631578947368421,0.017368421052631578,0.017631578947368422,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106,0.018157894736842106
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0005263157894736842,0.0010526315789473684,0.0010526315789473684,0.0010526315789473684,0.0013157894736842105,0.008684210526315789,0.009473684210526316,0.011052631578947368,0.015,0.015,0.015,0.015,0.015,0.016578947368421054,0.018157894736842106,0.018421052631578946,0.02,0.020526315789473684,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.02157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.0013157894736842105,0.002368421052631579,0.002368421052631579,0.0034210526315789475,0.0036842105263157894,0.010789473684210526,0.013421052631578948,0.013947368421052632,0.015526315789473685,0.015526315789473685,0.015526315789473685,0.01631578947368421,0.01631578947368421,0.017105263157894738,0.017368421052631578,0.018157894736842106,0.019473684210526317,0.02026315789473684,0.02131578947368421,0.02131578947368421,0.02131578947368421,0.02131578947368421,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.021842105263157895,0.021842105263157895
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0015789473684210526,0.0015789473684210526,0.009210526315789473,0.010789473684210526,0.011052631578947368,0.013421052631578948,0.013421052631578948,0.013421052631578948,0.013421052631578948,0.013421052631578948,0.01368421052631579,0.014473684210526316,0.015263157894736841,0.01631578947368421,0.018421052631578946,0.019210526315789473,0.019210526315789473,0.019210526315789473,0.019210526315789473,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.019473684210526317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0015789473684210526,0.0015789473684210526,0.002368421052631579,0.002368421052631579,0.011315789473684211,0.014210526315789474,0.014736842105263158,0.015789473684210527,0.015789473684210527,0.015789473684210527,0.016842105263157894,0.016842105263157894,0.016842105263157894,0.017631578947368422,0.017631578947368422,0.018157894736842106,0.018421052631578946,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.020526315789473684,0.020526315789473684,0.020526315789473684,0.020526315789473684,0.020526315789473684,0.020526315789473684
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.0005263157894736842,0.007368421052631579,0.008157894736842105,0.008684210526315789,0.011842105263157895,0.011842105263157895,0.011842105263157895,0.011842105263157895,0.011842105263157895,0.012894736842105263,0.015,0.016052631578947367,0.017894736842105262,0.019210526315789473,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.0002631578947368421,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0007894736842105263,0.0015789473684210526,0.0018421052631578947,0.010526315789473684,0.01263157894736842,0.013157894736842105,0.014210526315789474,0.014210526315789474,0.014210526315789474,0.015,0.015,0.016052631578947367,0.016578947368421054,0.016842105263157894,0.017631578947368422,0.01868421052631579,0.019473684210526317,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.019736842105263157
