x,y,column,type,level,p,b,significant
351,1.5605191453181761,4653,binary,,0.0275093833071052,-0.22713395907206735,False
352,0.11503302480136231,2000,binary,,0.7673031395593055,-0.019914559988228494,False
353,0.6417314989903538,6138,multilabel,l6,0.22817523212238222,-0.08429851731803287,False
354,4.08580308779676,709,continuous,,8.207235818834992e-05,-0.1365632110747136,True
355,1.4438097699612005,845,continuous,,0.03599069473820832,-0.09367496459744941,False
356,1.882355635937245,738,continuous,,0.01311125801970873,-0.08601633698606645,False
357,0.6827156253985855,806,categorical,3.0,0.20762726089321215,0.15343438886227254,False
358,0.47571172701354775,728,continuous,,0.334416943336168,-0.032127996772756684,False
359,1.0348632662937023,6146,multilabel,l2,0.09228619361894455,0.5380747052832582,False
360,3.016659934486141,6142,multilabel,l2,0.0009623655443135365,0.3072484826176911,False
361,1.051089280865104,816,categorical,4.0,0.0889018337535634,0.34479320519890344,False
362,0.1393808043117995,4674,continuous,,0.7254695618507478,-0.01149400751871465,False
363,0.8755414714016774,1873,continuous,,0.13318598550367788,-0.049215746113137164,False
364,1.2056344284298162,20110,multilabel,l10,0.06228243329683111,0.16190829500058954,False
365,0.06803273216070875,3982,continuous,,0.8550022701446975,-0.05929336916062155,False
366,0.32487677259303294,5057,continuous,,0.4732855307005027,0.024836784409557413,False
367,0.32902593893398635,1883,continuous,,0.46878538235081224,-0.02373361938616922,False
368,3.209734214260353,1835,binary,,0.000616972469969337,-0.292317747335278,False
369,0.15793258665497084,3972,continuous,,0.6951322110866756,-0.14069760645430307,False
370,1.4731268716985673,1845,continuous,,0.03364132776387784,-0.12978355594669558,False
371,1.7952534088645942,1797,binary,,0.0160231017713376,-0.2553762896325845,False
372,3.2529774620252314,2946,continuous,,0.0005584991776373458,-0.25856994123538124,False
373,1.2822746272028067,20107,multilabel,l11,0.05220659548844735,0.39346389884998895,False
374,0.0035986223429159015,3526,continuous,,0.9917481012226407,-0.00040108249494976225,False
375,1.3682942030089957,20112,multilabel,l11,0.04282583081705329,-4.441099014332647,False
376,0.1819405426332296,1807,continuous,,0.6577478805903229,0.015736606920724847,False
377,1.7077916051004676,20113,multilabel,l12,0.019597848447758606,-3.025561416377554,False
378,0.905129778814328,20114,multilabel,l13,0.12441427730585684,4.4941388432261045,False
379,2.1029600006002758,20111,multilabel,l1,0.007889327765760618,0.2830472079568672,False
380,0.2576880523506689,4501,binary,,0.5524741312323362,0.045198636083785056,False
381,5.334469238295962,1647,categorical,6.0,4.629464537808077e-06,-0.6275180463017234,True
382,0.42681573955014895,1697,categorical,1.0,0.374269347854972,-0.07527657823337079,False
383,0.6680239511909086,1707,categorical,2.0,0.2147712025286811,-0.13852820880195268,False
384,0.14186549091292922,1687,continuous,,0.7213308541852437,-0.011682898671118887,False
385,1.651405264723529,20022,continuous,,0.022314889225415427,-0.094705172777789,False
386,0.05796819438044642,1767,binary,,0.8750478571379832,-0.04823508882630078,False
387,1.6986521508080388,20115,categorical,213.0,0.020014643053766216,-6.9205682100589705,False
388,0.48156523566817255,2385,categorical,3.0,0.329939843701078,-0.18388972019181166,False
389,0.37558796805494493,1677,binary,,0.42112597739190705,-0.068507713154202,False
390,1.1965022703720063,1727,categorical,1.0,0.06360594796846926,0.16965043213306327,False
391,2.5691334026101242,1747,categorical,5.0,0.0026969108927576593,-0.42943330169085103,False
392,0.1879752368663671,2375,categorical,3.0,0.648671419233672,-0.06026846317550223,False
393,0.03398515902308334,1777,binary,,0.9247297738302577,-0.023225617548352298,False
