y,yhat
14.83,16.2576974322
12.17,11.7119307496
9.33,13.835695204
11.75,13.039157795
9.25,7.875132375
9.17,8.119936508
7.67,8.119590299
8.92,9.9699825154
10.58,11.2754578948
10.25,11.779277425
12.5,13.575070665
9.5,9.17834064
8.08,8.885642367200001
11.0,8.1195004
9.58,8.889179284
8.33,9.888189388
8.33,7.464374389
11.58,12.205524256
9.92,10.5668626008
8.5,9.859865585
11.92,12.6995472284
8.5,9.188149675
9.75,10.01588379
9.75,12.378252375
9.42,9.477647851
9.33,9.2310466424
11.17,9.019823315
7.5,9.304191575
9.92,10.3590363184
8.08,7.33849464
10.33,15.214010837
8.92,9.78468878
20.47,30.59570556
8.56,13.160875668
10.73,13.711429518
13.83,18.341709909
13.08,18.692351424
7.67,10.236150125
20.04,24.649255172
7.92,8.5294935312
14.08,17.502004327999998
8.08,7.783863308
9.75,11.5463082125
15.29,19.209629018999998
14.53,17.869449995
14.4,15.62385428
13.87,17.682469261999998
13.64,11.549203120000001
13.33,12.226869865000001
8.92,14.552827392000001
9.02,12.29052018
8.87,13.515711290999999
11.17,17.365863596
8.33,10.893237969
14.05,17.5443717
9.5,11.16244505
9.58,12.715969422
10.09,10.6036554767
8.98,16.74118068
12.47,13.267928968200001
10.38,15.050274978000001
14.25,19.223986125
17.46,28.46009996
20.9,26.55233427
18.65,25.431458125
25.04,40.371548919999995
16.45,20.637586265
14.05,20.03220711
20.34,27.28321399
20.31,27.434714853
26.31,25.044895464
23.59,26.324783163
20.02,29.22346556
16.65,18.544447615
20.67,28.328425380000002
21.53,28.687925654
20.55,24.15364373
11.1,10.00158834
11.5,12.797404265
10.0,13.4372218
10.21,11.200188163820002
11.42,8.942152824
11.09,14.675030108
19.27,25.923542597999997
9.24,9.1334172192
9.62,13.141606608
10.42,18.585285040000002
11.91,16.566529303
12.24,8.907686128
12.66,17.701991948
9.97,15.66008481
8.5,8.871766815
9.08,8.1771636368
8.3,8.425241866
14.0,12.2975116
19.05,20.623535202
11.56,19.10485868
11.58,16.192985958
11.75,12.2689280775
11.5,16.455585749999997
9.3,11.297919790000002
14.0,15.1027089
8.5,11.17439255
11.91,47.95970686
8.25,10.992817625
12.17,17.39240339
8.67,8.398109696
10.42,13.523385672
9.25,15.764146525
8.56,10.251914512
7.17,8.8233713082
12.17,14.762346573
9.75,12.097018725
12.08,9.417699312
12.33,17.253968151
9.0,10.6528258
15.78,20.113789781999998
8.58,11.991428824
9.08,9.792392644
12.59,19.476156168
8.12,7.977601432799999
11.73,16.682249709
9.17,7.943353655
7.67,6.459955124
10.75,12.608230305
11.25,14.2673789
9.92,10.2469321408
10.0,10.662227099999999
10.83,12.418600727
14.58,20.36736922
13.25,11.437729525
13.83,17.737421013
12.45,9.357919265
8.42,9.36729686184
12.77,17.004691785
10.42,14.121822479999999
11.67,15.900601292
10.42,11.933014628
10.83,13.376974154
9.08,11.519989532
7.83,8.5457445046
10.55,13.38429949
8.19,8.15653467876
8.08,9.3249549448
18.32,23.78072036
8.67,7.585079592
11.84,15.567446936
11.92,17.84330672
8.25,10.21048605
10.64,12.756939408000001
9.79,13.121617535999999
17.5,23.413407749999998
13.42,17.398542331999998
9.12,13.877273328
10.12,9.129095152
10.33,12.238368137
12.75,21.21441975
9.27,9.797310722499999
18.19,22.160668142000002
8.58,7.9247858870000005
14.67,18.084935502
9.92,11.1058512816
10.19,8.908209122999999
7.63,7.906099442
12.43,15.577846585
15.55,21.00412052
11.25,12.29506722575
9.75,14.992627875
10.69,13.622534216
8.25,7.86509085
12.0,12.8389101
10.08,14.76388498
12.84,14.004418798
9.67,17.015817384
9.58,12.045792154
8.42,9.623606818199999
7.91,9.532456504
11.02,14.728119556
13.22,20.978445474
9.58,11.263890332799999
10.82,13.410709906
13.75,15.1133013875
11.92,16.559288704
19.39,23.313984346
9.92,14.15276834
10.69,11.4533847342
13.0,15.113484
8.1,7.668995926
7.58,8.761975912
13.33,13.7164085258
11.42,16.368539958
9.73,10.73932382784
13.92,19.731682004
21.74,24.970975554
13.42,20.019807246
10.9,13.19430007
11.22,12.8225668
14.92,17.560661724
9.25,8.015167675
8.62,13.586936988
8.33,9.30440145472
8.34,11.147024389999999
13.75,13.1512992575
17.59,22.826730035
11.79,10.343753988
11.51,15.416402201
10.81,13.822727842
9.75,18.4891105
12.25,9.554613025
8.8,9.8297035784
14.25,21.75149475
17.01,23.73850383
11.58,15.891692496
11.83,12.581279265
8.17,9.19147411414
14.33,19.77632939
8.26,12.738761424
13.75,20.367693
10.74,14.19157482
12.75,19.060417
11.33,13.614382522
9.25,14.169197149999999
10.3,12.4329333
76.4,71.90645428
79.4,79.46002529100001
70.8,72.11813164
78.1,75.13108539
74.2,75.03163552000001
68.7,67.957622081
73.5,73.402634575
70.5,69.694651475
76.8,78.8070087
67.6,67.457799928
65.2,64.595055
65.7,73.4314774
68.4,79.08053720000001
70.0,71.2992125
66.1,71.50189649999999
86.4,84.7027249
64.3,66.64328331
86.2,88.166956652
87.0,88.4542046
72.8,66.01547556
79.4,77.1065214
73.0,67.875942
68.8,67.57052055999999
65.9,60.49681700000001
67.7,61.090923860000004
65.6,56.219286
61.8,61.200255479999996
68.6,65.99097997999999
59.9,58.05148411
66.6,61.717341839999996
72.5,73.29221735
76.2,81.39433716
67.1,67.25717098
63.1,59.05498579
64.8,62.80228486
66.4,79.3144446
62.1,67.93897222
71.4,68.34969522
69.0,71.9521124
76.3,77.601949072
60.7,62.83499737
86.1,81.05597857
63.2,70.06780318
60.2,61.917029128
64.6,52.063790999999995
64.6,64.871542264
59.3,61.955460329999994
78.4,84.05723574000001
61.7,57.28684332
70.9,71.205125214
70.6,79.3247736
77.1,73.15889639
71.7,69.43033406
74.0,75.0514383
73.8,68.25704361999999
67.0,71.816475
73.4,75.406757176
79.1,80.589604713
72.3,68.22875554
70.6,68.26899119999999
70.8,68.12060319999999
69.4,66.33112892000001
66.9,60.17097519000001
74.6,77.79788128
74.0,82.961508
73.0,75.3778324
73.4,74.878044004
76.2,75.50670508
72.7,68.14862795
71.4,72.579181952
77.2,74.74817112000001
70.9,68.3893915
67.8,74.47183452
75.3,76.172532672
67.2,74.13484078
66.2,61.531334
68.0,72.2484226
66.4,75.57912
73.5,81.5099522
68.5,72.64263075
65.3,64.37454213
76.5,79.6012495
65.7,66.7256190323
68.2,56.757935
71.4,74.34595712000001
70.9,76.91909411
74.6,72.95723321999999
70.3,76.45639059999999
64.9,78.49435930000001
70.0,66.6082428
74.3,75.2580909055
61.0,67.7871037
74.5,76.6849482
73.8,75.85897392
84.6,85.29300398999999
65.5,72.82878935
72.7,65.2283986
71.9,75.68512753
73.5,73.471343955
70.9,72.65191803600001
81.9,79.09305450000001
82.4,78.24883454
81.2,74.41463376
66.7,67.24497738800001
66.8,72.70288286
63.4,52.3890942
79.4,86.16704560000001
73.6,81.06660167999999
67.1,65.07909115
58.5,57.11963135
65.2,63.772558520000004
65.6,68.54380168
65.2,65.569962264
65.5,59.470598
75.1,76.92170197
86.5,82.98116775
71.9,82.68259210000001
69.8,77.2932074
85.0,82.712566
82.8,83.48546004399999
79.0,73.2885995
72.9,76.07766564
63.4,74.9853232
74.2,83.9988438
78.7,72.5812203
70.1,69.33906105499999
67.5,66.1226302
70.6,68.6153313
58.7,60.716083010000006
70.3,79.11740689999999
81.5,82.891551625
66.7,68.58698288000001
58.7,67.08988819
66.0,69.209824
76.5,82.4667137
66.9,74.46634486
71.3,79.71667450999999
76.3,68.8088653
65.4,66.23172648
70.4,68.58316638000001
83.3,73.62694619999999
83.0,85.5301418
70.8,59.906068
74.3,77.97106465
81.9,84.32037084000001
72.0,66.59056
69.4,63.621240580000006
73.3,79.6442947
55.1,52.60182332
63.3,51.9290592
82.3,73.36464649999999
67.0,73.1457715
72.7,76.67533081
62.2,64.77647206
75.2,73.8861861
72.6,79.07660075999999
78.5,82.18406285
78.2,74.78552260000001
88.0,85.6999407
79.0,79.58736277
77.2,74.84588048
71.5,77.16898155
78.0,76.8471448
74.0,74.19818178
73.6,74.94889253999999
70.9,68.28021485000001
74.2,67.8689538
65.2,63.206495440000005
79.4,74.7654851
65.9,74.8119319
67.3,67.07484948
72.9,73.184738073
80.2,85.22356876
60.0,59.971967727
70.4,66.20577556
66.6,61.32795539999999
82.7,81.47260616
62.1,54.512631600000006
75.5,79.99691725
75.3,79.12102021999999
65.9,65.8148096284
69.0,75.9088864
68.8,77.43970876
66.1,71.91844155999999
72.9,76.36437077000001
78.0,80.692732
72.9,72.25662277500001
74.0,72.8604202
71.8,62.694904799999996
75.2,73.0385424
70.1,63.451799859999994
74.5,70.01982699999999
72.6,69.8661478
65.3,66.21108903
85.4,82.65000744000001
64.8,59.39678893999999
76.6,66.3122056
70.0,72.2484877
57.5,52.8899557
72.4,68.10502962000001
65.5,64.678757315
61.5,58.132798199999996
69.9,77.9545449
69.5,73.71950875
78.6,85.01582701999999
74.6,86.00745099999999
79.8,83.00234856
73.2,70.838277
70.0,66.7256272
78.5,84.3943758
70.0,62.995942
75.7,71.3882428
70.8,73.45377264
73.6,81.26133168
67.2,69.7549975
61.7,52.96970535
70.2,82.4490246
70.7,78.41845140000001
71.2,80.3508444
72.6,74.65871466
74.6,81.84130739999999
66.6,75.33599597999999
72.7,73.650490182
63.9,64.24352285
56.2,70.9952658
67.0,68.2129626
64.2,77.3559516
64.1,66.17642389
64.3,60.19471179999999
67.0,74.856788
68.2,58.374914200000006
68.5,69.15221667
84.4,87.06388608
67.1,67.775330207
67.5,69.75043175
70.5,70.66181611
69.6,69.46705499999999
66.6,57.231158199999996
67.6,66.67816932
80.6,84.82413983999999
72.1,72.1387713324
76.4,81.44787360000001
73.3,75.41214655
73.8,76.54442428
69.4,62.239827760000004
78.5,83.66680785
68.9,63.99018170000001
68.3,69.4425390118
76.4,76.97818917000001
65.8,66.670608342
77.0,72.3540907
79.0,81.9002116
65.6,72.17197379999999
81.4,79.36077964
77.3,76.460806755
76.3,79.46819298999999
66.9,67.42687188500001
67.2,71.90223084
74.0,77.1198096
76.3,83.5946659
80.4,85.73708244000001
80.1,83.79301151
83.9,82.3654381
62.4,27.949322000000002
65.5,70.4864645
74.3,76.92962846
56.5,50.821211500000004
63.2,66.25098794
75.0,78.7873569
66.6,63.826513999999996
70.3,74.12930829999999
76.2,78.62899324
74.1,78.97819964
71.2,72.24437318540001
75.5,70.1690518
66.2,70.17042980000001
84.8,80.40766074
77.1,74.74371482999999
66.8,72.199759
75.4,78.53924576
59.8,58.612299539999995
80.8,84.12669908
86.4,85.98346523800001
82.5,83.792654685
67.1,65.98321421
71.2,74.65667612
68.6,60.864256999999995
74.8,85.6778274
72.6,79.35684269999999
81.5,84.53621255
80.5,80.84653335
77.2,78.1503070628
69.3,63.58011351
68.1,76.29127607
78.9,75.7849612
66.1,66.43037217999999
69.5,78.71706474999999
71.4,77.23931936000001
67.9,58.87194910000001
68.5,71.4589879
78.4,83.41584194
75.5,78.29817105
70.5,71.250552435
75.8,83.89097296
60.7,69.7416094
70.2,77.25687034
72.3,86.77211109999999
73.3,74.87094815
76.6,79.15275679999999
72.8,71.2429679
80.8,83.02916302
74.0,75.6085188
68.1,65.5158455
67.8,71.83275064
69.7,77.9813898
74.8,74.01089026
70.3,70.781489374
70.1,78.20240229999999
56.6,51.8783014
55.8,56.98181348
77.6,82.74964752
62.2,68.09141128
72.9,76.61956503
77.2,80.53031112000001
72.9,70.56447163
74.4,75.97388248
80.5,82.8073091
73.0,74.1951742
69.2,74.20981576
77.6,74.28051699999999
68.1,69.15127045733999
70.2,79.11583250000001
63.5,57.8257073
74.2,77.731612
69.2,62.577309
68.6,70.8599979
67.6,64.18005592
67.3,60.636628099999996
66.3,78.9731438
76.0,79.6771913
71.0,73.9831574
74.3,77.56989628
65.3,72.94705189999999
62.0,63.0875047
54.9,53.32955734
65.2,77.9114782
57.4,47.4849174
80.8,86.1064121
56.9,64.05030529
52.8,49.52804854
57.8,59.677665659999995
58.7,52.16288319
57.9,53.4159127
50.5,45.74600365
73.8,78.74052223999999
76.5,77.34606545
80.8,84.03759676
75.8,76.91370378399999
84.5,78.5932231
85.4,80.87440326000001
70.3,73.55440002
71.4,65.28672066
69.4,78.17212108000001
67.5,73.3018177
69.3,73.10737881
71.3,77.3276843
70.6,75.03702544
76.8,76.305442
76.8,74.33173336
76.8,81.27810785999999
75.8,75.48082681999999
68.2,74.60640994
61.2,54.012469800000005
76.3,77.11500413
83.3,85.83817411999999
65.5,65.73760895
76.7,84.25546969
73.6,79.04176095999999
70.8,72.75047068399999
75.7,73.36497962
71.3,72.799416712
65.1,61.636843569999996
87.5,78.14875
61.1,61.177673606
70.7,80.1438222
68.6,65.07891588
73.3,65.9106133
74.3,76.35939901
67.6,72.17674559999999
69.3,72.75864675
65.7,66.38161816200001
70.0,78.436395
79.0,83.287193
69.3,57.971853599999996
71.5,70.90589923
74.1,71.49371882
70.1,74.62737815999999
66.9,75.02444455
74.4,72.47221504000001
75.6,72.72920889999999
77.1,80.56357383999999
77.3,74.23856346
79.3,70.43893015
73.2,79.34503616
79.7,83.76900936
75.0,87.519504
78.7,84.87517433000001
66.5,58.061011
78.4,74.35261868
71.6,74.98799666
65.4,55.68329320000001
68.9,77.73664503
78.3,78.3185120478
77.5,84.40733525
65.7,60.422859380000006
65.1,58.61467869999999
78.0,77.85033476
76.0,69.827591
82.7,87.80901730000001
73.8,73.28233664599999
66.8,66.8545567188
66.2,57.19692980000001
65.1,63.49750975999999
76.0,74.7656915
55.6,53.51914278
69.0,69.21509027
67.2,70.92007688
63.2,64.73333137
56.5,56.275740395
59.8,57.85697842
61.6,65.14393228
77.7,76.27141344
71.1,72.912758157
74.6,70.52314464
65.2,50.448516600000005
78.2,85.456294
83.0,87.8315234
72.4,78.16202270000001
77.7,86.27711312
75.9,73.35939908
73.5,60.6409115
63.2,52.930400000000006
67.5,71.21588735
65.2,72.2063674
73.8,71.21740414
61.3,66.20131134
63.6,69.37389816
66.7,69.60063603
71.3,77.38338315
58.6,49.686026600000005
66.4,64.40483218
67.3,57.3000384
70.9,77.18712550000001
71.7,79.31089300000001
73.0,78.109809
71.0,79.944332
71.7,74.96009794
71.5,77.05234899999999
78.2,79.69874818000001
75.2,75.093617772
84.4,83.41800222
72.6,71.72005175999999
68.9,73.74294063
80.3,78.35450172
68.6,68.814305912
71.5,81.149833
66.7,76.9105863
69.4,68.82449000000001
72.3,64.98561584
68.7,68.971174748
71.4,76.9955738
57.0,50.558379
73.9,72.48497004000001
85.2,85.787473768
76.9,89.59753930000001
77.4,80.42231162
73.4,65.2646136
63.8,61.548364559999996
70.2,76.9492
68.2,68.939034288
67.2,70.28259468
71.8,72.213168492
70.4,73.0274014
65.5,60.9403126
72.0,67.193286
70.3,67.57504958999999
58.4,56.46730778
81.0,79.1748054
77.6,76.62325226
75.6,77.89073614
68.1,61.53018144999999
69.5,73.4318872
71.6,76.22655564
78.4,81.45961844
70.7,72.122774596
74.2,76.80352604000001
72.4,64.64054264
76.2,79.33511610000001
77.1,76.04234079999999
67.0,62.077948
82.9,84.69879404000001
73.3,79.9408766
73.3,78.4010073
70.0,81.424599
77.1,87.17961349999999
81.1,78.74312838
62.9,67.66335016
81.9,78.23790068000001
72.5,74.7914671
65.5,53.335074
79.7,72.6254594
77.7,80.93604276
58.9,49.1929057
74.6,77.54417054
69.3,69.76525443
75.3,76.8040979
75.2,74.972470368
84.4,77.90830120000001
80.4,75.66959340000001
77.8,80.3468314
66.2,55.8434376
69.8,66.49714374
83.1,87.50247116
68.1,74.2178285
66.6,66.5877605832
65.6,70.33796556
67.6,68.6748220736
68.9,74.57757985
65.9,50.27053610000001
70.7,74.32104868
73.8,75.63913303999999
79.6,86.51365364
66.9,69.33875331
76.2,81.86942766
76.1,81.24156036
77.0,83.498421
77.9,84.28837513
85.0,85.71749055
70.9,80.5509693
62.6,50.608248
70.9,69.18671194000001
76.7,80.49019841
71.8,74.36936616
74.3,78.5756865
76.5,78.5211643
65.6,62.112063559999996
65.2,69.45988984
69.0,73.7919474
70.0,73.721919
68.5,69.287905475
66.7,60.58474111
67.2,72.15111432
64.3,65.31581733182
73.2,70.96309838
71.6,76.39486774
77.9,85.47522020000001
72.2,74.31596664
70.8,70.60332749999999
66.0,75.85381
69.6,61.114842599999996
67.1,65.84141299999999
62.2,62.594687584000006
69.4,67.08255170000001
65.9,64.65072672000001
73.7,77.38692135000001
69.5,71.29136515
71.4,78.00649340000001
65.4,76.4578462
74.5,78.6494563
70.7,73.24825048
75.3,78.27047763
76.6,81.73844002
67.9,59.705466300000005
74.7,79.13729885000001
76.2,72.35341306000001
71.6,78.64124163999999
71.1,70.28313962499999
78.8,72.79572696
74.7,86.5813705
77.5,77.968716425
73.1,66.52404034999999
65.1,67.26462235
76.4,76.84717655200001
73.4,81.73873752
70.0,72.934382
76.5,75.559023225
82.6,83.143031236
77.9,68.5841549
66.0,67.9606538
67.4,56.082658800000004
69.7,68.45445127
76.0,76.39908034
67.6,67.75698832399999
65.3,62.6622722
70.3,77.41852198
69.6,53.611507399999994
67.8,67.33166716
69.8,77.0786929
74.5,77.1553243
73.9,81.01362274
70.5,71.83159355
77.5,77.08502097
79.3,83.00762575
71.2,82.834978
76.1,78.75339937999999
60.0,51.648590999999996
81.8,80.08224176
69.8,66.86354262
68.4,67.44604824000001
67.8,76.5064168
78.5,70.4003775
67.9,65.94898016
65.5,67.9073274
75.1,70.15599390999999
69.1,74.29021883
72.6,78.28813867999999
66.3,65.719050768
62.3,63.58888921
74.6,84.4348448
66.0,69.0730457
57.5,48.5614055
65.4,64.15122844000001
71.4,70.59160332
70.1,77.57917936999999
79.7,73.41439024
76.4,76.27208585800001
79.6,77.47118456
81.7,79.73361885
76.0,74.3862205
84.2,79.080293
67.1,63.02421853999999
78.9,81.77858536000001
75.4,74.35614606
82.6,70.69697439999999
81.2,72.627724
66.3,70.53069733
68.1,70.177192604
78.1,67.82397519999999
83.7,78.96005170000001
78.0,75.8448474
69.0,65.4734826
65.6,57.72319519999999
70.7,76.08929690000001
71.4,67.20386230000001
70.3,71.895859588
85.2,86.45180698200001
72.8,81.8948324
72.2,79.92980304
68.7,66.49346295000001
57.9,57.8438928865
74.6,73.58794816
75.7,76.40629732000001
85.6,88.31171074
71.0,72.1960875
77.6,75.66302981999999
70.1,66.61626229999999
65.1,56.361249799999996
65.2,73.3554434
65.0,53.976883
69.0,77.66049699999999
67.4,75.4855082
68.3,67.8516644
66.1,82.0399535
65.4,70.8682368
66.9,72.87430814000001
80.4,83.28278726
78.4,62.79251910000001
80.5,76.98301315
78.1,75.77335457
65.7,69.2145994
76.9,76.42085691000001
72.0,62.598265
73.1,74.81717407
78.5,76.5835031
73.6,77.67760896
73.0,75.068502
72.1,83.494457
79.9,83.00216357000001
77.3,79.16421309
68.0,68.8785561
65.8,70.76491146
67.8,73.6212188
69.4,64.92562670000001
67.1,72.44108512999999
67.9,77.54618140000001
81.2,86.97052176
73.2,81.4207644
83.5,85.54303285
76.0,86.479763
63.2,56.169243200000004
68.3,69.479040001
61.2,61.584907952
69.6,72.44223928
66.1,63.45497303999999
66.9,67.71376712300001
66.5,69.8498171
69.3,77.04315358
80.7,82.64533078800001
67.0,75.969297
66.4,68.68120408
75.9,77.581844786
70.7,70.74847439850001
72.4,76.67088078
70.1,66.63532495999999
78.1,76.76430076
65.9,68.83716233000001
61.2,58.535784920000005
73.2,75.61827714
66.3,71.10563803
64.9,66.56848946400001
67.4,73.3018813
69.1,73.41081555
71.3,74.40371779
55.8,52.612866219999994
69.6,80.87552489999999
63.4,65.61456292
65.1,59.57677604999999
71.7,73.94937094000001
68.9,64.32990290000001
69.6,73.72477864
68.3,76.92417979999999
65.1,57.31156357
76.4,76.36850241280001
79.9,82.76924693000001
66.6,75.2223346
69.5,80.4657235
65.4,70.25381748000001
72.8,84.3036896
77.4,83.95165580000001
78.3,79.33038660331
69.9,77.68758699
68.3,75.37089653
69.9,68.15555583000001
67.2,56.4815848
59.5,46.360031
58.3,49.972144799999995
71.8,70.81921831999999
67.8,64.83614596
75.9,81.3760441
74.4,75.3723818012
67.8,76.73870332
65.6,58.255036399999995
59.1,50.6506169
71.7,72.594886339
66.4,57.940567800000004
68.2,70.07009048
82.5,87.4287115
78.8,75.30132984
72.5,79.4038405
71.1,74.03625679999999
76.1,80.62916695999999
76.8,76.925800956
72.6,73.478498276
75.1,67.2018263
78.7,72.05674802
68.3,67.45211662
76.8,76.38308064
69.6,70.412723656
68.7,72.28393914
77.9,81.45056249000001
70.2,68.08652108
65.9,64.6853086
72.3,81.12098049
71.8,69.96052892
83.4,83.74519221
84.6,84.37607589199999
69.5,80.0742995
74.2,67.57179380000001
80.4,78.43356278
71.2,77.09805032
73.5,72.80511138
73.5,78.047707
79.9,85.4200989
74.4,76.34388126
57.1,43.0178684
66.0,66.6725082
74.0,80.091246
80.0,77.9132462
90.0,84.7073236
80.0,80.65046525
72.0,73.414522
63.0,63.76247275
66.0,69.7127075
75.0,83.116745
78.0,78.85835737
76.0,79.1001618
60.0,60.23891345
75.0,75.44007006
80.0,79.26943374
83.0,81.1130718
72.0,76.6555967
86.0,79.744158
75.0,85.368377
68.0,68.32175362
84.0,83.0839144
80.0,76.9967651
76.0,73.4689226
63.0,62.80104572
65.0,61.3083434
75.0,68.115236
79.0,79.8027731
75.0,76.0403368
86.0,87.535925
77.0,76.3394185
74.0,73.5025503
66.0,69.1238508
67.0,68.3822138
81.0,80.75013027
76.0,74.6241535
73.0,73.8116453
83.0,81.8970944
66.0,57.961685
76.0,71.5711145
66.0,74.396021
76.0,74.4599297
78.0,80.4945145
65.0,65.14046279
92.0,86.120349
79.0,82.565466
82.0,82.11602089
76.0,76.3353052
75.0,71.6985407
78.0,86.230857
70.0,72.564715
77.0,76.1284871
80.0,77.8885264
88.0,82.03562
67.0,78.045188
70.0,74.798468
70.0,72.2376785
72.0,73.6228139
66.0,67.7282369
82.0,85.2847824
71.0,70.0559254
74.0,77.7817962
74.0,70.5715902
70.0,68.2130221
73.0,74.3138832
67.0,73.8493056
75.0,80.700695
79.0,79.81358564
71.0,72.5442444
80.0,78.4771721
81.0,81.13872242
72.0,82.189177
74.0,65.860996
70.0,76.238129
73.0,76.6406229
75.0,77.191118
86.0,82.3043852
73.0,66.6832175
72.0,67.493498
73.0,75.355347
75.0,66.801778
77.0,82.844455
78.0,83.402885
76.0,75.3432299
66.0,69.7188432
80.0,87.6438212
72.0,77.6035557
72.0,67.582709
65.0,65.60901266
76.0,74.623861
89.0,83.1949387
79.0,82.2538252
61.0,55.301507
79.0,73.688721
69.0,63.6304393
82.0,79.7958252
71.0,73.0024345
61.0,60.40129524
64.0,70.6110835
66.0,62.4540908
68.0,72.150503
73.0,78.5592084
75.0,82.603323
77.0,77.4118256
75.0,74.95695755
63.0,54.25746
72.0,78.4583893
76.0,76.65788007
69.0,71.0925193
64.0,67.5461202
63.0,56.5828247
71.0,79.173113
75.0,79.171465
77.0,77.7212025
77.0,77.2906546
81.0,79.0917006
75.0,72.6438398
72.0,70.7338833
71.0,72.0848486
76.0,72.9140966
72.0,73.667331
76.0,80.855047
78.0,78.04825306
73.0,70.46247
67.0,66.81850919
63.0,67.655914
72.0,70.6705563
70.0,72.5046098
77.0,71.114086
74.0,75.1113762
65.0,61.2754872
60.0,57.8477721
68.0,71.7450283
72.0,76.0788193
67.0,68.6284359
69.0,75.696658
77.0,77.7894573
60.0,68.859438
63.0,70.5170717
71.0,68.8446543
83.0,83.89237773
65.0,75.064047
65.0,68.3432176
71.0,74.570469
72.0,70.5065136
64.0,67.2564273
66.0,71.176253
72.0,69.3302279
66.0,69.0265849
63.0,61.0070758
70.0,65.330223
66.0,60.486338599999996
76.0,74.7195429
65.0,65.35499826
66.0,63.5844855
76.0,75.83516407
75.0,73.7200379
65.0,53.462169
77.0,69.188611
76.0,80.430566
73.0,66.274739
71.0,77.642171
76.0,72.9951754
66.0,62.3839617
62.0,58.1314964
74.0,79.677696
74.0,78.3436275
79.0,77.2073132
81.0,74.671344
66.0,61.1487374
80.0,73.546812
74.0,71.2581952
73.0,76.6160562
76.0,76.10161814
79.0,77.6198629
68.0,59.488531
65.0,76.8746
68.0,74.544377
74.0,73.5381478
79.0,80.7495046
72.0,64.930356
82.0,81.75674826
69.0,67.5107784
67.0,79.597812
83.0,81.1260715
81.0,81.40241352
70.0,77.449462
73.0,76.2221823
64.0,60.2244198
66.0,76.9587
74.0,76.1067631
75.0,75.33759537
81.0,78.6888728
70.0,67.4508324
79.0,80.3193816
61.0,62.8830124
84.0,82.178078
69.0,75.8305144
63.0,70.2660384
83.0,85.235244
67.0,69.47219
69.0,74.522959
71.0,68.8905811
80.0,81.6704702
70.0,73.9612699
66.0,71.589792
74.0,80.349568
82.0,74.6267233
81.0,89.412547
70.0,76.5645065
75.0,77.3907769
65.0,60.1870294
73.0,81.287541
67.0,75.048031
63.0,69.471515
71.0,71.8361655
65.0,64.33289725
65.0,70.0455976
62.0,63.3792831
81.0,74.7548494
69.0,69.6099483
77.0,78.3967589
75.0,79.7905726
83.0,80.889385
81.0,76.889573
66.0,76.619218
63.0,66.7199981
70.0,74.0945835
70.0,71.3681908
65.0,60.752202
75.0,76.1446483
72.0,68.4406097
66.0,58.5990314
73.0,75.640602
82.0,82.36035502
72.0,74.174226
73.0,76.9783952
74.0,82.062887
65.0,63.2145413
69.0,74.305856
73.0,87.546102
72.0,86.863325
77.0,77.31499904
72.0,78.0329375
88.0,88.450705
64.0,73.040384
82.0,77.2499204
68.0,72.4722333
62.0,69.5038323
83.0,84.3678184
62.0,64.796911
69.0,80.885619
62.0,67.124756
67.0,70.177905
82.0,82.086946666
68.0,78.18767
69.0,76.7394195
76.0,77.599453
82.0,80.42316
74.0,68.637624
73.0,67.163233
81.0,78.7408166
77.0,79.4270544
71.0,80.41251199999999
78.0,79.9279269
72.0,72.45649073
78.0,81.324606
64.0,63.2651817
79.0,77.6786507
79.0,82.9801033
77.0,77.9461223
77.0,75.6701069
64.0,56.675786
79.0,80.752277
71.0,80.296655
66.0,71.5496645
74.0,79.2718964
77.0,73.705667
75.0,71.197895
75.0,74.41499364
73.0,70.5515535
75.0,72.02238
61.0,60.4636362
65.0,70.887163
66.0,71.743483
68.0,68.24114537
74.0,80.0517693
82.0,72.449597
69.0,68.3044615
67.0,67.18105519
68.0,59.609652499999996
72.0,76.928289
70.0,66.8783998
67.0,75.08171899999999
67.0,63.114299
69.0,73.062017
79.0,80.7948562
79.0,77.1344826
76.0,77.511553
73.0,67.1141305
78.0,84.6527057
66.0,80.05635
73.0,74.7081841
68.0,66.1294296
78.0,81.0841289
73.0,77.3982525
73.0,82.496197
73.0,76.7575846
68.0,67.57440782
80.0,75.165516
68.0,68.47939205
74.0,68.506971
64.0,77.294564
78.0,79.7843877
88.0,81.838728
73.0,72.73375565
67.0,67.6353643
80.0,81.037633
73.0,75.3144505
78.0,82.5262146
82.0,73.052988
75.0,78.16273
68.0,70.3612614
67.0,71.386792
71.0,73.5962746
66.0,66.7860158
68.0,69.5527755
72.0,67.3860703
71.0,65.333051
66.0,66.6985272
78.0,76.1733701
70.0,72.2807896
66.0,71.167821
71.0,71.29928404
75.0,75.77480130000001
78.0,74.598103
71.0,73.5209103
68.0,68.3680532
73.0,62.741481
75.0,72.859265
62.0,62.28285086
68.0,71.4959462
67.0,64.4817638
70.0,69.07012355
61.0,56.9801297
64.0,66.4382017
85.0,82.470012
72.0,78.8108215
84.0,88.2036552
70.0,70.17186984
71.0,72.3398699
72.0,70.7150178
66.0,67.3825134
71.0,75.2123623
65.0,58.2590895
75.0,81.18596
69.0,72.1626527
66.0,70.500345
77.0,80.7505682
76.0,73.2097027
69.0,78.830139
73.0,82.347241
