age,female_ds002424,female_HBN,female_ABCD,female_QTAB,female_PING,female_ADHD200,female_PNC,female_ABIDE II,female_ds000119,female_ABIDE I,female_BRAINMINT,female_SLIM,female_QTIM,female_Beijing,female_AOMIC-PIOP2,female_ds000202,female_AOMIC-PIOP1,female_AOMIC-ID1000,female_CoRR,female_HCP,female_FCON1000,female_ds000171,female_TOP,female_SCZ-Z,female_NIMH,female_NKI-RS,female_MPI-LEMON,female_ds003592,female_ds004302,female_ds000222,female_SALD,female_IXI,female_DLBS,female_Cam-CAN,female_StrokeMRI,female_PPMI,female_UKBB,female_Tao-Wu,female_ds000245,female_OASIS3,female_Demgen,female_NEUROCON,female_MIRIAD,female_ds004392,female_AIBL,female_ANM,female_ADNI,male_ds002424,male_HBN,male_ABCD,male_QTAB,male_PING,male_ADHD200,male_PNC,male_ABIDE II,male_ds000119,male_ABIDE I,male_BRAINMINT,male_SLIM,male_QTIM,male_Beijing,male_AOMIC-PIOP2,male_ds000202,male_AOMIC-PIOP1,male_AOMIC-ID1000,male_CoRR,male_HCP,male_FCON1000,male_ds000171,male_TOP,male_SCZ-Z,male_NIMH,male_NKI-RS,male_MPI-LEMON,male_ds003592,male_ds004302,male_ds000222,male_SALD,male_IXI,male_DLBS,male_Cam-CAN,male_StrokeMRI,male_PPMI,male_UKBB,male_Tao-Wu,male_ds000245,male_OASIS3,male_Demgen,male_NEUROCON,male_MIRIAD,male_ds004392,male_AIBL,male_ANM,male_ADNI
26,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0007970244420828905,0.001328374070138151,0.001328374070138151,0.001328374070138151,0.001594048884165781,0.01700318809776833,0.017800212539851222,0.017800212539851222,0.018331562167906483,0.018862911795961744,0.022848034006376194,0.032412327311370885,0.04543039319872476,0.05127523910733262,0.05154091392136025,0.06429330499468651,0.06668437832093517,0.06827842720510095,0.07093517534537726,0.07093517534537726,0.07226354941551541,0.07226354941551541,0.07226354941551541,0.07412327311370882,0.0757173219978746,0.07598299681190224,0.07731137088204039,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.07810839532412327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.001328374070138151,0.0021253985122210413,0.0021253985122210413,0.002656748140276302,0.0140807651434644,0.014346439957492029,0.014346439957492029,0.014346439957492029,0.01461211477151966,0.020988310308182784,0.03028692879914984,0.04117959617428268,0.04330499468650372,0.04357066950053135,0.05924548352816153,0.06376195536663125,0.06482465462274177,0.06721572794899043,0.06721572794899043,0.06827842720510095,0.06854410201912858,0.0696068012752391,0.07013815090329437,0.07093517534537726,0.07146652497343252,0.07226354941551541,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304,0.07252922422954304
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.001328374070138151,0.010626992561105207,0.010626992561105207,0.010626992561105207,0.011424017003188097,0.011424017003188097,0.011424017003188097,0.01753453772582359,0.02948990435706695,0.032146652497343255,0.032678002125398516,0.044633368756641874,0.04569606801275239,0.04702444208289054,0.049415515409139216,0.053134962805526036,0.05472901168969182,0.05472901168969182,0.05605738575982997,0.05765143464399575,0.05924548352816153,0.05924548352816153,0.06004250797024442,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.06030818278427205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001594048884165781,0.001594048884165781,0.0037194473963868225,0.0037194473963868225,0.0037194473963868225,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.0077045696068012755,0.013283740701381509,0.03028692879914984,0.031880977683315624,0.032146652497343255,0.04702444208289054,0.052337938363443144,0.052603613177470775,0.05472901168969182,0.06721572794899043,0.06748140276301806,0.06748140276301806,0.06801275239107332,0.06907545164718384,0.0696068012752391,0.0696068012752391,0.07093517534537726,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252,0.07146652497343252
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.005579171094580234,0.005844845908607864,0.005844845908607864,0.006376195536663124,0.006376195536663124,0.006376195536663124,0.010361317747077577,0.023910733262486716,0.025504782146652496,0.025504782146652496,0.039851222104144525,0.04091392136025505,0.04250797024442083,0.04410201912858661,0.04410201912858661,0.04569606801275239,0.04569606801275239,0.04622741764080765,0.04649309245483528,0.048352816153028694,0.048884165781083955,0.05100956429330499,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.05154091392136025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.0018597236981934113,0.0018597236981934113,0.0018597236981934113,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.005047821466524973,0.006376195536663124,0.017800212539851222,0.019394261424017,0.019394261424017,0.035334750265674814,0.039851222104144525,0.040648246546227416,0.04277364505844846,0.04277364505844846,0.04383634431455898,0.04383634431455898,0.04410201912858661,0.04436769394261424,0.04596174282678002,0.04596174282678002,0.04702444208289054,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343,0.04782146652497343
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0037194473963868225,0.0037194473963868225,0.0037194473963868225,0.004250797024442083,0.004250797024442083,0.004250797024442083,0.005313496280552604,0.020456960680127523,0.022051009564293306,0.022582359192348564,0.03374070138150903,0.03453772582359192,0.036928799149840597,0.03719447396386823,0.03719447396386823,0.03746014877789586,0.03746014877789586,0.03825717321997875,0.03825717321997875,0.039851222104144525,0.04117959617428268,0.04277364505844846,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.04330499468650372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.0018597236981934113,0.0018597236981934113,0.0018597236981934113,0.002922422954303932,0.002922422954303932,0.002922422954303932,0.002922422954303932,0.002922422954303932,0.002922422954303932,0.004782146652497344,0.015940488841657812,0.017800212539851222,0.017800212539851222,0.032146652497343255,0.03480340063761955,0.036663124335812966,0.03746014877789586,0.03746014877789586,0.03852284803400638,0.03852284803400638,0.039585547290116894,0.040116896918172155,0.04197662061636557,0.04197662061636557,0.04330499468650372,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898,0.04383634431455898
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.002922422954303932,0.019128586609989374,0.019925611052072262,0.019925611052072262,0.03294367693942614,0.03374070138150903,0.035334750265674814,0.036928799149840597,0.036928799149840597,0.03719447396386823,0.03719447396386823,0.03719447396386823,0.03799149840595112,0.03852284803400638,0.039585547290116894,0.040116896918172155,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.040648246546227416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.002391073326248672,0.007970244420828906,0.0167375132837407,0.018597236981934114,0.019128586609989374,0.03400637619553666,0.036928799149840597,0.03825717321997875,0.039054197662061634,0.039054197662061634,0.039319872476089264,0.039319872476089264,0.039585547290116894,0.04091392136025505,0.04330499468650372,0.04436769394261424,0.04516471838469713,0.04622741764080765,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528,0.04649309245483528
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.001328374070138151,0.014346439957492029,0.015409139213602551,0.01567481402763018,0.02763018065887354,0.028427205100956428,0.02895855472901169,0.03028692879914984,0.03028692879914984,0.030818278427205102,0.030818278427205102,0.031083953241232733,0.031083953241232733,0.032412327311370885,0.03320935175345377,0.03400637619553666,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.03453772582359192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.0021253985122210413,0.005313496280552604,0.015940488841657812,0.01753453772582359,0.017800212539851222,0.03427205100956429,0.03772582359192349,0.03825717321997875,0.038788522848034,0.038788522848034,0.038788522848034,0.039585547290116894,0.040116896918172155,0.040382571732199786,0.04197662061636557,0.04277364505844846,0.04383634431455898,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424,0.04436769394261424
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001328374070138151,0.016206163655685443,0.01753453772582359,0.01753453772582359,0.02523910733262487,0.026567481402763018,0.02709883103081828,0.0281615302869288,0.02975557917109458,0.02975557917109458,0.02975557917109458,0.02975557917109458,0.03028692879914984,0.03134962805526036,0.032412327311370885,0.03506907545164718,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.035334750265674814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037194473963868225,0.01354941551540914,0.014346439957492029,0.014346439957492029,0.02895855472901169,0.03055260361317747,0.031083953241232733,0.032412327311370885,0.03427205100956429,0.03453772582359192,0.035600425079702444,0.035866099893730075,0.035866099893730075,0.036928799149840597,0.03719447396386823,0.03772582359192349,0.03799149840595112,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875,0.03825717321997875
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.002656748140276302,0.018065887353878853,0.018331562167906483,0.018331562167906483,0.03028692879914984,0.03134962805526036,0.032678002125398516,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03374070138150903,0.03506907545164718,0.035600425079702444,0.036928799149840597,0.03719447396386823,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.03772582359192349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.003985122210414453,0.011955366631243358,0.013018065887353878,0.013018065887353878,0.025770456960680126,0.02709883103081828,0.02709883103081828,0.02895855472901169,0.02895855472901169,0.02895855472901169,0.02922422954303932,0.02922422954303932,0.03002125398512221,0.032412327311370885,0.03294367693942614,0.03374070138150903,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666,0.03400637619553666
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.010626992561105207,0.011158342189160468,0.011158342189160468,0.018597236981934114,0.019659936238044632,0.021253985122210415,0.023645058448459086,0.023645058448459086,0.023645058448459086,0.023645058448459086,0.023910733262486716,0.02523910733262487,0.026036131774707757,0.02736450584484591,0.028427205100956428,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.02922422954303932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.0007970244420828905,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.002391073326248672,0.0071732199787460146,0.008501594048884165,0.008501594048884165,0.023645058448459086,0.026301806588735387,0.026567481402763018,0.02736450584484591,0.02736450584484591,0.02763018065887354,0.02789585547290117,0.02789585547290117,0.02895855472901169,0.03055260361317747,0.030818278427205102,0.032678002125398516,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377,0.03320935175345377
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970244420828905,0.013018065887353878,0.01381509032943677,0.01381509032943677,0.020191285866099893,0.021519659936238045,0.021785334750265676,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023645058448459086,0.023645058448459086,0.023910733262486716,0.02497343251859724,0.025770456960680126,0.02789585547290117,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.028427205100956428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0021253985122210413,0.005047821466524973,0.005579171094580234,0.005579171094580234,0.01567481402763018,0.018597236981934114,0.020456960680127523,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.022582359192348564,0.023910733262486716,0.024176408076514347,0.025504782146652496,0.025770456960680126,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757,0.026036131774707757
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.002656748140276302,0.002656748140276302,0.002656748140276302,0.0077045696068012755,0.007970244420828906,0.009564293304994687,0.011158342189160468,0.011158342189160468,0.011158342189160468,0.011424017003188097,0.011424017003188097,0.011689691817215728,0.013018065887353878,0.013283740701381509,0.014346439957492029,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0018597236981934113,0.002656748140276302,0.003188097768331562,0.003188097768331562,0.0167375132837407,0.019128586609989374,0.019659936238044632,0.019659936238044632,0.019659936238044632,0.019659936238044632,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.021253985122210415,0.022582359192348564,0.023910733262486716,0.024176408076514347,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977,0.024442082890541977
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0007970244420828905,0.0010626992561105207,0.008501594048884165,0.010361317747077577,0.011424017003188097,0.013283740701381509,0.013283740701381509,0.013283740701381509,0.013283740701381509,0.013283740701381509,0.0140807651434644,0.01514346439957492,0.01567481402763018,0.01647183846971307,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.01700318809776833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.001328374070138151,0.0021253985122210413,0.0021253985122210413,0.011424017003188097,0.013018065887353878,0.01354941551540914,0.014346439957492029,0.01461211477151966,0.01461211477151966,0.01514346439957492,0.01514346439957492,0.015409139213602551,0.01647183846971307,0.01647183846971307,0.019659936238044632,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893,0.020191285866099893
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.009564293304994687,0.010095642933049946,0.010626992561105207,0.011424017003188097,0.011424017003188097,0.011424017003188097,0.011689691817215728,0.011689691817215728,0.01248671625929862,0.01354941551540914,0.014346439957492029,0.01461211477151966,0.01487778958554729,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.015409139213602551,0.015409139213602551,0.015409139213602551,0.015409139213602551,0.015409139213602551,0.015409139213602551,0.015409139213602551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.011955366631243358,0.01354941551540914,0.0140807651434644,0.01567481402763018,0.01567481402763018,0.01567481402763018,0.016206163655685443,0.016206163655685443,0.01647183846971307,0.017800212539851222,0.018065887353878853,0.019394261424017,0.019394261424017,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262,0.019925611052072262
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0066418703506907545,0.008235919234856535,0.008235919234856535,0.009032943676939426,0.009032943676939426,0.009032943676939426,0.009032943676939426,0.009032943676939426,0.009564293304994687,0.009829968119022316,0.010095642933049946,0.011689691817215728,0.011689691817215728,0.012221041445270989,0.012221041445270989,0.012221041445270989,0.012221041445270989,0.012221041445270989,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.005313496280552604,0.005313496280552604,0.006110520722635494,0.006376195536663124,0.01647183846971307,0.018862911795961744,0.019128586609989374,0.019128586609989374,0.019128586609989374,0.019128586609989374,0.019394261424017,0.019394261424017,0.019659936238044632,0.020988310308182784,0.020988310308182784,0.021785334750265676,0.022316684378320937,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455,0.023379383634431455
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.007438894792773645,0.010095642933049946,0.010626992561105207,0.010626992561105207,0.010626992561105207,0.010626992561105207,0.010892667375132838,0.010892667375132838,0.011424017003188097,0.012221041445270989,0.01354941551540914,0.01487778958554729,0.015409139213602551,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.015940488841657812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.005047821466524973,0.005047821466524973,0.005579171094580234,0.005579171094580234,0.015940488841657812,0.018597236981934114,0.018597236981934114,0.019128586609989374,0.019128586609989374,0.019128586609989374,0.019128586609989374,0.019128586609989374,0.020191285866099893,0.020988310308182784,0.021253985122210415,0.023910733262486716,0.024707757704569608,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724,0.02497343251859724
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.00026567481402763017,0.0005313496280552603,0.0005313496280552603,0.004782146652497344,0.0071732199787460146,0.0077045696068012755,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.008501594048884165,0.008767268862911796,0.011424017003188097,0.011955366631243358,0.013283740701381509,0.014346439957492029,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01487778958554729,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.0021253985122210413,0.0021253985122210413,0.002391073326248672,0.002391073326248672,0.010095642933049946,0.011955366631243358,0.011955366631243358,0.01248671625929862,0.01248671625929862,0.01248671625929862,0.01354941551540914,0.01354941551540914,0.0140807651434644,0.016206163655685443,0.01647183846971307,0.01753453772582359,0.017800212539851222,0.018331562167906483,0.018331562167906483,0.018331562167906483,0.018331562167906483,0.018331562167906483,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114,0.018597236981934114
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0005313496280552603,0.0010626992561105207,0.0010626992561105207,0.0010626992561105207,0.001328374070138151,0.008767268862911796,0.009564293304994687,0.011158342189160468,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.0167375132837407,0.018331562167906483,0.018597236981934114,0.020191285866099893,0.020722635494155154,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.021785334750265676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026567481402763017,0.00026567481402763017,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0007970244420828905,0.0018597236981934113,0.0018597236981934113,0.002922422954303932,0.003188097768331562,0.010361317747077577,0.013018065887353878,0.01354941551540914,0.01514346439957492,0.01514346439957492,0.01514346439957492,0.015940488841657812,0.015940488841657812,0.0167375132837407,0.01700318809776833,0.017800212539851222,0.019128586609989374,0.019925611052072262,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.020988310308182784,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045,0.021519659936238045
